"season","opponent","data","player","solo","ast","tot","tfl_yds","tfl","sack_yds","sacks","ff","fr_yds","fumbl","int","int_1","brup","blkd","qh","team"
2011,"Cal Lutheran University","defense","Loren Powers","2","4","6","0.5/1","0.5","-/-","-","1","1-0","-/-","-","-","-","-","1","home"
2011,"Cal Lutheran University","defense","Rian Younker","3","2","5","1.0/5","1.0","1.0/5","1.0","-","0-0","-/-","-","-","-","-","-","home"
2011,"Cal Lutheran University","defense","Tim Cozine","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2011,"Cal Lutheran University","defense","Chris Cabrera","2","2","4","1.0/4","1.0","1.0/4","1.0","-","0-0","-/-","-","-","-","-","2","home"
2011,"Cal Lutheran University","defense","Jacob Norlock","3","1","4","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","1","home"
2011,"Cal Lutheran University","defense","Tanner Hix","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Cal Lutheran University","defense","Chris Carr","2","2","4","1.5/2","1.5","-/-","-","-","0-0","-/-","-","-","-","-","1","home"
2011,"Cal Lutheran University","defense","Caius Radu","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Cal Lutheran University","defense","Broc Galbreth","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2011,"Cal Lutheran University","defense","Danny Valdez","3","-","3","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Cal Lutheran University","defense","Daniel Azhocar","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Cal Lutheran University","defense","Dennis Clay","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Cal Lutheran University","defense","Luis Villavicencio","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2011,"Cal Lutheran University","defense","Anthony Goodman","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Cal Lutheran University","defense","Anthony Monroe","2","-","2","1.0/2","1.0","-/-","-","1","1-0","-/-","-","-","-","-","-","home"
2011,"Cal Lutheran University","defense","Jake Laudenslayer","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Cal Lutheran University","defense","Justin HaulcyBateman","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Cal Lutheran University","defense","Steven Keezer","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Cal Lutheran University","defense","Mike Aguon","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Cal Lutheran University","defense","Patrick Knox","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Cal Lutheran University","defense","Niko Valenzuela","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Cal Lutheran University","defense","Zach Flagg","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Cal Lutheran University","defense","Noah Lyche","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Cal Lutheran University","defense","TEAM","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Cal Lutheran University","defense","Andrew Rothans","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2011,"Cal Lutheran University","defense","Steve Brazil","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","-","1","-","home"
2011,"Cal Lutheran University","defense","Max Winsberg","7","3","10","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Cal Lutheran University","defense","Joey Liekweg","4","2","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Cal Lutheran University","defense","Matthew Laredo","5","-","5","1.0/2","1.0","-/-","-","-","0-0","-/-","1-7","1","-","-","-","away"
2011,"Cal Lutheran University","defense","Elijah Chiang","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Cal Lutheran University","defense","Corbin Tognoni","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Cal Lutheran University","defense","Nick Nasse","4","-","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Cal Lutheran University","defense","Kyle Hansen","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Cal Lutheran University","defense","Chris Fang","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Cal Lutheran University","defense","Sae Bin Park","3","-","3","1.0/1","1.0","1.0/1","1.0","-","0-0","-/-","-","-","-","-","-","away"
2011,"Cal Lutheran University","defense","Ben Salzman","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Cal Lutheran University","defense","Eddie Mills","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","1","away"
2011,"Cal Lutheran University","defense","Michael Connell","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Cal Lutheran University","defense","Matt Howell","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Cal Lutheran University","defense","Cameron Conley","1","1","2","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Cal Lutheran University","defense","Daniel Andrew","2","-","2","1.0/1","1.0","1.0/1","1.0","-","0-0","-/-","-","-","-","-","-","away"
2011,"Cal Lutheran University","defense","Jackie Coburn","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","1","away"
2011,"Cal Lutheran University","defense","Ivan Gutierrez","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Cal Lutheran University","defense","Bryan Turkel","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Cal Lutheran University","defense","Connor O'Boyle","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Cal Lutheran University","defense","Chet Corcos","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Cal Lutheran University","defense","Alex Chang","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Cal Lutheran University","defense","Brett Collins","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Chapman University","defense","Mehlhaff","2","7","9","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Chapman University","defense","Matsuno","4","5","9","1.0/-","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Chapman University","defense","Irvin","5","2","7","-/-","-","-/-","-","-","0-0","-/-","-","-","2","-","-","home"
2011,"Chapman University","defense","Ferraro","4","2","6","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","1","1","home"
2011,"Chapman University","defense","Minshew","2","4","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","1","home"
2011,"Chapman University","defense","Chapple","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2011,"Chapman University","defense","Cutter","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Chapman University","defense","Hanna","-","4","4","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Chapman University","defense","Anderson","3","1","4","1.0/4","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Chapman University","defense","Jacobi","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Chapman University","defense","Campbell","-","3","3","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Chapman University","defense","Cooley","3","-","3","1.0/4","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Chapman University","defense","Williams","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Chapman University","defense","White","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Chapman University","defense","Pesonen","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Chapman University","defense","Sales","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Chapman University","defense","Ashtiani","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Chapman University","defense","Scanlan","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Chapman University","defense","Salzman","8","2","10","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2011,"Chapman University","defense","Laredo","6","2","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Chapman University","defense","TEAM","6","-","6","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2011,"Chapman University","defense","Tognoni","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2011,"Chapman University","defense","Winsberg","4","-","4","1.0/3","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Chapman University","defense","Chiang","3","-","3","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Chapman University","defense","Liekweg","3","-","3","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2011,"Chapman University","defense","Hansen","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Chapman University","defense","Nasse","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Chapman University","defense","27","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Chapman University","defense","Park","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Chapman University","defense","Mills","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2011,"Chapman University","defense","Collins","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Chapman University","defense","Andrew","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Chapman University","defense","Wheatley","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Chapman University","defense","Wilson","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2011,"Lewis and Clark College","defense","Kelly, Chris","4","8","12","0.5/-","0.5","-/-","-","1","1-0","-/-","1-0","1","-","-","-","home"
2011,"Lewis and Clark College","defense","Baltazar, Louis","5","5","10","1.5/4","1.5","-/-","-","1","1-0","-/-","-","-","-","-","-","home"
2011,"Lewis and Clark College","defense","Curtin, Dan","2","8","10","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Lewis and Clark College","defense","Mitchell, Riley","4","1","5","1.0/7","1.0","1.0/7","1.0","2","2-0","-/-","-","-","-","-","-","home"
2011,"Lewis and Clark College","defense","Kotzian, Logan","2","2","4","-/-","-","-/-","-","-","0-0","-/-","1-0","1","1","-","-","home"
2011,"Lewis and Clark College","defense","Berokoff, John","2","2","4","2.5/5","2.5","0.5/2","0.5","-","0-1","1/-","-","-","-","-","-","home"
2011,"Lewis and Clark College","defense","Kopp-Anderson","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Lewis and Clark College","defense","Lettunich, Matt","2","1","3","0.5/2","0.5","0.5/2","0.5","-","0-0","-/-","-","-","-","-","-","home"
2011,"Lewis and Clark College","defense","Kinney, Nathan","2","1","3","2.0/10","2.0","2.0/10","2.0","-","0-0","-/-","-","-","-","-","-","home"
2011,"Lewis and Clark College","defense","Blair, Angus","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Lewis and Clark College","defense","Faris, Michael","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Lewis and Clark College","defense","Israelson, Clay","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Lewis and Clark College","defense","Cena, Josh","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Lewis and Clark College","defense","Laron, Evaristo","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Lewis and Clark College","defense","Hubbard, Drew","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Lewis and Clark College","defense","Brooks, Justin","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Lewis and Clark College","defense","Chew, Chris","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Lewis and Clark College","defense","Krause, Chuck","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Lewis and Clark College","defense","Karsh, Matt","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Lewis and Clark College","defense","Nelson, Darrell","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Lewis and Clark College","defense","Curry, Lamar","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2011,"Lewis and Clark College","defense","Salzman","1","10","11","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Lewis and Clark College","defense","Winsberg","4","6","10","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Lewis and Clark College","defense","Chiang","6","2","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Lewis and Clark College","defense","Tognoni","3","5","8","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Lewis and Clark College","defense","Liekweg","3","4","7","1.5/3","1.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Lewis and Clark College","defense","Connell","2","5","7","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Lewis and Clark College","defense","Chang","3","4","7","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Lewis and Clark College","defense","Laredo","-","5","5","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2011,"Lewis and Clark College","defense","Nasse","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Lewis and Clark College","defense","O'Boyle","-","3","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Lewis and Clark College","defense","Mills","2","1","3","2.0/9","2.0","2.0/9","2.0","-","0-0","-/-","-","-","-","-","-","away"
2011,"Lewis and Clark College","defense","Jiwanlal","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Lewis and Clark College","defense","Coburn","-","2","2","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Lewis and Clark College","defense","Howell","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Lewis and Clark College","defense","Hansen","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","away"
2011,"Lewis and Clark College","defense","Bennett","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Lewis and Clark College","defense","Park","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Lewis and Clark College","defense","Collins","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Lewis and Clark College","defense","Conley","-","2","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Lewis and Clark College","defense","Janicki","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Lewis and Clark College","defense","Andrew","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Lewis and Clark College","defense","TEAM","1","-","1","-/-","-","-/-","-","1","1-1","1/-","-","-","-","-","-","away"
2011,"Occidental College","defense","Matthew Laredo","5","7","12","2.0/2","2.0","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2011,"Occidental College","defense","Ben Salzman","4","4","8","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Occidental College","defense","Joey Liekweg","2","4","6","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2011,"Occidental College","defense","Max Winsberg","2","3","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Occidental College","defense","Sae Bin Park","3","2","5","1.0/1","1.0","1.0/1","1.0","-","0-0","-/-","-","-","-","-","-","home"
2011,"Occidental College","defense","Elijah Chiang","1","3","4","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2011,"Occidental College","defense","Corbin Tognoni","2","2","4","1.0/2","1.0","-/-","-","-","0-0","-/-","1-43","1","-","-","-","home"
2011,"Occidental College","defense","Alex Chang","2","2","4","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Occidental College","defense","Jackie Coburn","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Occidental College","defense","Kyle Hansen","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2011,"Occidental College","defense","Eddie Mills","1","2","3","1.0/9","1.0","1.0/9","1.0","-","0-0","-/-","-","-","1","-","-","home"
2011,"Occidental College","defense","Chet Corcos","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Occidental College","defense","Daniel Andrew","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Occidental College","defense","Jake Weyerhaeuser","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Occidental College","defense","Nate Jiwanlal","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Occidental College","defense","Ivan Gutierrez","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Occidental College","defense","Proulx","13","8","21","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Occidental College","defense","Fiegener","7","7","14","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Occidental College","defense","Hansbrough","3","9","12","1.0/2","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Occidental College","defense","Garza","4","3","7","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Occidental College","defense","Bunting","1","5","6","1.5/5","1.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Occidental College","defense","G. Arnold","3","1","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Occidental College","defense","Lance","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","2","-","-","away"
2011,"Occidental College","defense","Whaley","1","2","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Occidental College","defense","Holsworth","1","2","3","1.0/4","1.0","-/-","-","-","0-0","-/-","1--2","1","1","-","-","away"
2011,"Occidental College","defense","Gosselin","-","3","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Occidental College","defense","Gilliam","1","2","3","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Occidental College","defense","Bates","1","1","2","-/-","-","-/-","-","-","0-0","-/-","2-0","2","-","-","-","away"
2011,"Occidental College","defense","Barbosa","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Occidental College","defense","Norfleet","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Occidental College","defense","McDaniel","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Occidental College","defense","Malos","-","1","1","0.5/-","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Occidental College","defense","Matulaitis","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Occidental College","defense","Shibuya","-","1","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Pacific University","defense","Max Winsberg","3","3","6","1.5/3","1.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Pacific University","defense","Corbin Tognoni","4","1","5","-/-","-","-/-","-","-","0-0","-/-","1-53","1","-","-","-","home"
2011,"Pacific University","defense","Matthew Laredo","4","1","5","1.0/9","1.0","1.0/9","1.0","-","0-0","-/-","-","-","-","-","-","home"
2011,"Pacific University","defense","Joey Liekweg","2","2","4","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Pacific University","defense","Kyle Hansen","1","3","4","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Pacific University","defense","Elijah Chiang","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2011,"Pacific University","defense","Daniel Andrew","2","1","3","1.5/3","1.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Pacific University","defense","Nate Jiwanlal","1","1","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Pacific University","defense","Matt Howell","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Pacific University","defense","Alex Chang","2","-","2","1.0/9","1.0","1.0/9","1.0","1","1-0","-/-","-","-","-","-","-","home"
2011,"Pacific University","defense","Sae Bin Park","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Pacific University","defense","Ben Salzman","2","-","2","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Pacific University","defense","Eddie Mills","2","-","2","1.0/6","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Pacific University","defense","Jake Weyerhaeuser","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Pacific University","defense","Eric Janicki","-","1","1","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Pacific University","defense","Ivan Gutierrez","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Pacific University","defense","Sam Bennett","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Pacific University","defense","Brett Collins","1","-","1","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","home"
2011,"Pacific University","defense","Michael Connell","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","1","-","-","home"
2011,"Pacific University","defense","Nick Nasse","-","-","-","-/-","-","-/-","-","-","0-0","-/-","-","-","-","2","-","home"
2011,"Pacific University","defense","Mills, Bryan","6","3","9","1.0/1","1.0","-/-","-","1","1-0","-/-","-","-","-","-","-","away"
2011,"Pacific University","defense","Feuerbach, Shane","7","1","8","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Pacific University","defense","Moody, Marc","2","4","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Pacific University","defense","Hastie, Tim","3","3","6","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Pacific University","defense","Brinkworth, Josh","4","1","5","-/-","-","-/-","-","1","1-1","1/-","-","-","-","-","-","away"
2011,"Pacific University","defense","Bettencourt, Sam","4","1","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Pacific University","defense","Morita, Kamu","4","1","5","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Pacific University","defense","Aano, Landon","4","1","5","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Pacific University","defense","Johnson, Chrystian","1","3","4","0.5/1","0.5","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Pacific University","defense","Santiago, Chris","2","1","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Pacific University","defense","Lagorio, Devin","2","1","3","1.0/1","1.0","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
2011,"Pacific University","defense","Carrillo, Eddie","-","3","3","-/-","-","-/-","-","-","0-0","-/-","-","-","-","-","-","away"
